Transect,Station,GPS,trap,sp,sex,weight,age,missfire,Date,Time,comments
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,21-Jul-18,17:06,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,21-Jul-18,17:06,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,21-Jul-18,17:07,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,21-Jul-18,17:07,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,21-Jul-18,17:08,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,Y,21-Jul-18,17:08,"T2 MF, PB still present"
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,21-Jul-18,17:08,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,21-Jul-18,17:09,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,Y,21-Jul-18,17:09,"T2 MF, PB still present"
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,21-Jul-18,17:09,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,Y,21-Jul-18,17:10,"T3 MF, PB still present"
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,21-Jul-18,17:10,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,21-Jul-18,17:10,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,Y,21-Jul-18,17:11,"T1 MF, PB still present"
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,22-Jul-18,14:23,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,22-Jul-18,14:23,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,22-Jul-18,14:24,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,22-Jul-18,14:24,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,22-Jul-18,14:25,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,22-Jul-18,14:25,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,22-Jul-18,14:26,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,22-Jul-18,14:26,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,22-Jul-18,14:26,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,22-Jul-18,14:27,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,22-Jul-18,14:27,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,22-Jul-18,14:27,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,22-Jul-18,14:28,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,22-Jul-18,14:28,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,22-Jul-18,14:28,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,22-Jul-18,14:29,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,22-Jul-18,14:29,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,22-Jul-18,14:30,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,22-Jul-18,14:30,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,22-Jul-18,14:30,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,23-Jul-18,14:26,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,23-Jul-18,14:26,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,23-Jul-18,14:26,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,23-Jul-18,14:27,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,23-Jul-18,14:27,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,23-Jul-18,14:27,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,23-Jul-18,14:28,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,23-Jul-18,14:28,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,23-Jul-18,14:28,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,23-Jul-18,14:29,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,23-Jul-18,14:29,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,23-Jul-18,14:30,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,23-Jul-18,14:30,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,23-Jul-18,14:30,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,23-Jul-18,14:31,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,23-Jul-18,14:31,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,23-Jul-18,14:31,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,23-Jul-18,14:32,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,23-Jul-18,14:32,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,23-Jul-18,14:32,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,10-Aug-18,18:09,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,10-Aug-18,18:09,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,Y,10-Aug-18,18:10,"MF T1, T2, T3"
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,10-Aug-18,18:12,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,10-Aug-18,18:12,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,Y,10-Aug-18,18:13,"T1 MF, PB still present"
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,10-Aug-18,18:13,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,Y,10-Aug-18,18:14,"T2 MF, PB still present"
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,10-Aug-18,18:14,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,10-Aug-18,18:14,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,10-Aug-18,18:15,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,10-Aug-18,18:15,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,10-Aug-18,18:16,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,10-Aug-18,18:16,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,10-Aug-18,18:16,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,10-Aug-18,18:17,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,10-Aug-18,18:17,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,10-Aug-18,18:17,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,10-Aug-18,18:18,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,10-Aug-18,18:18,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,11-Aug-18,14:29,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,11-Aug-18,14:29,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,11-Aug-18,14:30,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,11-Aug-18,14:30,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,11-Aug-18,14:30,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,11-Aug-18,14:31,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,11-Aug-18,14:31,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,11-Aug-18,14:31,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,11-Aug-18,14:32,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,11-Aug-18,14:32,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,11-Aug-18,14:32,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,11-Aug-18,14:33,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,11-Aug-18,14:33,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,11-Aug-18,14:33,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,11-Aug-18,14:34,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,11-Aug-18,14:34,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,11-Aug-18,14:34,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,11-Aug-18,14:35,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,11-Aug-18,14:35,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,11-Aug-18,14:35,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,12-Aug-18,14:15,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,12-Aug-18,14:15,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,12-Aug-18,14:16,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,12-Aug-18,14:16,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,12-Aug-18,14:16,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,12-Aug-18,14:17,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,12-Aug-18,14:17,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,12-Aug-18,14:18,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,12-Aug-18,14:18,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,12-Aug-18,14:19,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,12-Aug-18,14:19,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,12-Aug-18,14:19,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,12-Aug-18,14:20,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,12-Aug-18,14:20,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,12-Aug-18,14:20,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,12-Aug-18,14:21,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,12-Aug-18,14:21,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,12-Aug-18,14:21,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,12-Aug-18,14:22,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,12-Aug-18,14:22,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,13-Aug-18,14:43,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,13-Aug-18,14:44,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,13-Aug-18,14:44,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,13-Aug-18,14:45,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,13-Aug-18,14:45,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,13-Aug-18,14:45,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,13-Aug-18,14:45,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,13-Aug-18,14:46,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,13-Aug-18,14:46,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,13-Aug-18,14:46,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,13-Aug-18,14:47,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,13-Aug-18,14:47,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,13-Aug-18,14:47,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,13-Aug-18,14:48,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,13-Aug-18,14:48,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,13-Aug-18,14:48,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,13-Aug-18,14:49,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,13-Aug-18,14:49,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,13-Aug-18,14:49,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,13-Aug-18,14:49,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,14-Aug-18,14:28,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,14-Aug-18,14:29,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,14-Aug-18,14:29,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,14-Aug-18,14:30,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,14-Aug-18,14:30,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,14-Aug-18,14:30,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,14-Aug-18,14:31,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,14-Aug-18,14:31,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,14-Aug-18,14:31,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,14-Aug-18,14:32,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,14-Aug-18,14:32,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,14-Aug-18,14:32,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,14-Aug-18,14:33,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,14-Aug-18,14:33,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,14-Aug-18,14:33,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,14-Aug-18,14:34,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,14-Aug-18,14:34,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,14-Aug-18,14:34,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,14-Aug-18,14:35,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,14-Aug-18,14:35,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,15-Aug-18,14:40,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,15-Aug-18,14:40,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,15-Aug-18,14:40,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,15-Aug-18,14:41,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,15-Aug-18,14:41,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,15-Aug-18,14:41,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,15-Aug-18,14:42,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,15-Aug-18,14:42,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,15-Aug-18,14:42,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,15-Aug-18,14:43,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,15-Aug-18,14:43,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,15-Aug-18,14:43,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,15-Aug-18,14:43,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,15-Aug-18,14:44,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,15-Aug-18,14:44,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,15-Aug-18,14:45,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,15-Aug-18,14:45,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,15-Aug-18,14:45,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,15-Aug-18,14:45,"T3 MF, PB still present"
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,15-Aug-18,14:46,"T2 MF, PB still present"
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,17-Jun-19,9:29,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,17-Jun-19,9:30,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,17-Jun-19,9:30,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,17-Jun-19,9:31,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,17-Jun-19,9:31,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,17-Jun-19,9:31,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,17-Jun-19,9:32,"T1 MF, PB still present"
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,17-Jun-19,9:32,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,17-Jun-19,9:32,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,17-Jun-19,9:33,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,17-Jun-19,9:33,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,17-Jun-19,9:34,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,17-Jun-19,9:34,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,17-Jun-19,9:35,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,17-Jun-19,9:35,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,17-Jun-19,9:35,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,17-Jun-19,9:35,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,17-Jun-19,9:36,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,17-Jun-19,9:36,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,17-Jun-19,9:36,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,18-Jun-19,9:00,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,18-Jun-19,9:00,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,18-Jun-19,9:01,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,18-Jun-19,9:01,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,18-Jun-19,9:01,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,18-Jun-19,9:02,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,18-Jun-19,9:02,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,18-Jun-19,9:02,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,18-Jun-19,9:03,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,18-Jun-19,9:03,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,18-Jun-19,9:03,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,18-Jun-19,9:04,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,18-Jun-19,9:04,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,18-Jun-19,9:05,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,18-Jun-19,9:05,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,18-Jun-19,9:05,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,18-Jun-19,9:06,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,18-Jun-19,9:06,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,18-Jun-19,9:06,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,18-Jun-19,9:07,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,19-Jun-19,9:25,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,19-Jun-19,9:25,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,19-Jun-19,9:26,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,19-Jun-19,9:26,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,19-Jun-19,9:27,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,19-Jun-19,9:27,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,19-Jun-19,9:28,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,19-Jun-19,9:28,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,19-Jun-19,9:28,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,19-Jun-19,9:29,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,19-Jun-19,9:29,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,19-Jun-19,9:29,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,19-Jun-19,9:30,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,19-Jun-19,9:30,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,19-Jun-19,9:31,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,19-Jun-19,9:31,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,19-Jun-19,9:31,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,19-Jun-19,9:32,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,19-Jun-19,9:32,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,19-Jun-19,9:32,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,20-Jun-19,8:53,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,Y,20-Jun-19,8:53,"T2 MF, PB still present"
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,20-Jun-19,8:54,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,20-Jun-19,8:54,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,20-Jun-19,8:54,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,20-Jun-19,8:55,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,20-Jun-19,8:55,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,20-Jun-19,8:56,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,20-Jun-19,8:56,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,20-Jun-19,8:56,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,20-Jun-19,8:56,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,20-Jun-19,8:57,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,20-Jun-19,8:57,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,20-Jun-19,8:57,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,20-Jun-19,8:58,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,20-Jun-19,8:58,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,20-Jun-19,8:58,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,20-Jun-19,8:59,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,20-Jun-19,8:59,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,20-Jun-19,8:59,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,21-Jun-19,8:51,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,21-Jun-19,8:51,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,21-Jun-19,8:52,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,21-Jun-19,8:52,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,21-Jun-19,8:52,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,21-Jun-19,8:53,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,21-Jun-19,8:53,No activity present
