SiteID,PDA,min_dist Disturb,NN,D2NN,Cluster ID,GYRF TerritoryID,RLHA TerritoryID,PEFA TerritoryID,Lat_DD,Lon_DD,X_17N,Y_17N,PEFA site,RLHA Site,GYRF Site,#_Spp,06_Sp,06_Date,06_NAd,06_eggs_Y_,06_NEgg,06_hatch,06_NYng,06_Comm,07_Sp,07_Date,07_NAd,07_eggs_Y_,07_NEgg,07_hatch,07_NYng,07_Comm,08_Sp,08_Date,08_NAd,08_eggs_Y_,08_NEgg,08_hatch,08_NYng,08_Comm,09_Sp,09_Date,09_NAd,09_eggs_Y_,09_NEgg,09_hatch,09_NYng,09_Comm,10_Sp,10_Date,10_NAd,10_eggs_Y_,10_NEgg,10_hatch,10_NYng,10_Comm,11_Sp,11_Date,11_NAd,11_eggs_Y_,11_NEgg,11_hatch,11_NYng,11_Comm,12_Sp,12_Date,12_NAd,12_eggs_Y_,12_NEggLai,12_hatch,12_NYng,12_Comm,13_Sp,13_Date,13_NAd,13_eggs Y/N,13_NEggLaid,13_hatch,13_NYng,13_Comm,14_Sp,14_Date,14_NAd,14_eggs_Y_,14_NEggLai,14_hatch,14_NYng,14_Comm,15_Sp,15_Date,15_NAd,15_eggs_Y_,15_NEggLai,15_hatch,15_Nyng,15_Comm,16_Sp,16_Date,16_NAd,16_eggs_Y_,16_NEggLai,16_hatch,16_Nyng,16_Comm,17_Sp,17_Date,17_NAd,17_eggs_Y_,17_NEggLai,17_hatch,17_Nyng,17_Comm,18_Sp,18_Date,18_NAd,18_eggs_Y_,18_NEggLai,18_hatch,18_Nyng,18_Comm,18_Sp,18_Date,18_NAd,18_eggs_Y_,18_NEggLai,18_hatch,18_Nyng,18_Comm,18_Sp,18_Date,18_NAd,18_eggs_Y_,18_NEggLai,18_hatch,18_Nyng,18_Comm,2018_SpCom,F_PEFA,F_PEFA_12to18,F_RLHA 12-18,F_RLHA_12to18,F_Site Unk,2011_Field,Status,S1,S2,S3
355,1,2.4,379,771,25,,355,,71.4038,-80.1698,529547.9629,7922636.369,FALSE,TRUE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2012-08-25,2,Y,4,3,0,"nothing left on nest but evidence of chick presence, failed or fledge?|July 2: RLHA i#ividual, black morph. 2 or 3 chicks + 1 egg. August 25: No bird seen. Looks like there's been more than one chick that lived pretty old (lot of white wash). Don't know",not detected,6-25-2013,0,N,0,#,#,1 empty stick nest,not detected,2014-06-07,0,N,#,#,#,June 7 2014 :no birds detected| August 11 2014: no birds detected,RLHA,2015-06-17,2,Y,4,#,3,"June 17 : 4 eggs. | August 1 : at least 3 chicks, easy access with helicopter. | August 2 : 3 chicks banded.",not detected,24-06-2016,0,N,#,#,#,"June 24: no bird seen, old stick nest.",not detected,18-06-2017,0,N,#,#,0,"June 18 2017: old stick nest on wpt, no bird seen. August 7 - no birds seen. OSN, with whitewash, but does not look used in 2017",not detected,17-06-2018,0,N,#,#,0,"Not many good spots, lots of fragmented rocks, no birds",not detected,14-07-2018,0,N,#,#,0,"no birds, lots of fragmented rocks",not detected,17-08-2018,0,N,#,#,0,no birds,not detected,0,0,2,2,6,#,#,0,0,0
356,1,1.9,446,421,7,,,356,71.4708,-80.2779,525611.4294,7930059.343,TRUE,FALSE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,PEFA,2012-08-21,2,Y,#,#,#,"|July 2: PEFA female sitting on nest. Can't count the eggs. Lot of potential cliffs in this area. August 21: We were on the other side pefa seen far, kakking ; were on the other side of canyon but it appears they may have failed ; couldn't locate nesting ledge.",not detected,6-13-2013,0,N,0,#,#,June 13: We were 400m away. No bird seen. Should visit again when less snow. Aug 7 - no birds detected,not detected,2014-06-07,0,N,#,#,#, ,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not detected,18-06-2017,0,N,#,#,0,"June 18 2017: old use ledge of 2012 is right on wpt, no bird.  Aug 8 - no birds detected",not detected,18-06-2018,0,N,#,#,0,no birds,not detected,14-07-2018,0,N,#,#,0,no birds,not detected,20-08-2018,0,N,#,#,0,no birds,not detected,1,1,0,0,6,#,#,0,0,0
357,1,0.8,6,388,1,,6,5,71.8392,-80.84,505566.0767,7971004.147,TRUE,TRUE,FALSE,2,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,CORA,2012-07-02,2,Y,2,2,2,"2 chicks, ready to fly|July 2: Raven nest. 2 chicks ready to fly.",PEFA,7-12-2013,1,#,#,#,#,"June 9: Site observed from 500m with binoculars, stayed for 10 minutes. No bird seen, huge cliff. July 12 (EDI): Active PEFA nest. Nest itself not visited but agitated female observed. Nest not necessarily the nest waypointed but perhaps more to the left",not detected,2014-06-06,0,N,#,#,#,June 6: Ino birds detected. August 15: no birds detected.,PEFA,2015-06-19,2,?,#,#,2,"June 19 : couldn't locate the nest ; pefa individual sticking around ; occupied. | August 3 : at least 2 chicks + 1 addled egg, Chicks could stand up and walk quite effectively. Nest is low and right on wpt.",RLHA,26-06-2016,2,Y,2,0,0,"June 26: about 100m from wpt, individual was incubating. | August 5 : didn't find the nest, failed or missed.",PEFA,17-06-2017,1,Y,3,3,3,"June 17 2017: PEFA female on nest. Nest is really low, same than 2015. Right on wpt.  Aug 8 - 3 nestlings  ~ 20 days, 2 adults",not detected,16-06-2018,0,N,#,#,0,"Old scrape, no birds",not detected,15-07-2018,0,N,#,#,0,"no birds, to close to 6",not detected,20-08-2018,0,N,#,#,0,no birds,not detected,3,3,1,1,6,#,#,0,0,0
358,0,122.2,242,1475,,,,,70.2403,-78.4167,597446.1168,7794738.993,TRUE,FALSE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,PEFA,2012-07-23,2,Y,3,#,0,"no eggs in nest, no evidence of hatched chicks ; abandonned|July 9: PEFA female sitting on nest. 3 eggs. Tried trapping with noose carpet. Unsuccessful. Female didn't return to nest after we installed the carpet. Access from bottom of cliff. July 17: Tri",not detected,8-1-2013,0,N,0,#,#,not detected,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not vistited,1,1,0,0,6,#,#,#,#,#
359,1,2.419,380,257,26,,359,,71.4306,-80.0472,533864.0508,7925689.522,TRUE,TRUE,FALSE,2,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2012-08-23,2,Y,3,3,3,"3 dead chick on nest ; were old ; 2 partially eaten|August 23: RLHA nest, 3 dead chicks arou# 40 days old. No adult seen. Have not collected carcasses because ropes needed to access nest.",not detected,6-25-2013,0,N,0,#,#,1 empty stick nest June 25. Aug 6 - no birds detected,RLHA,2014-08-18,2,N,2,#,2,June 7: No bird seen. Nest covered in snow. August 18: 2 chicks ba#ed. Still very young. Probably late nesting.,RLHA,2015-06-21,2,Y,?,#,3,"June 21 : individual incubating. | August 1 : empty triangular shaped ledge on wpt. PEFA individual was perched there but left. | August 2 : went back there, nest found about 200-300m north from wpt, 3 chicks, young.",not detected,24-06-2016,0,N,#,#,#,June 24: old stick nest with caribou antlers.  Aust 7 no birds detected.,not detected,17-06-2017,0,N,#,#,0,"June 17 2017: old stick nest, still snow on the nest, no bird seen. August 7 - no birds detected",PEFA,17-06-2018,2,Y,3,0,0,Pair flushed off of the open ledge,PEFA,14-07-2018,2,Y,4,0,0,"on old stick nest, both flushed",PEFA,17-08-2018,2,Y,0,4,4,on old stick nest,PEFA,1,1,3,3,6,#,#,1,1,1
360,1,3.149,21,171,4,,21,360,71.7598,-80.4008,520932.6568,7962244.502,TRUE,TRUE,FALSE,2,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2012-07-02,2,Y,1,#,#,"July 2: RLHA nest. 1 egg. No adult seen. 170m away from site 21.  Susuepct that 1 pair using both cliffs, ultimately laying at 21 (alternate site).",not visited,#,#,#,#,#,#,#,RLHA,2014-08-17,2,Y,3,#,3,"June 12: I#ividual took off from nest. 2 eggs. August 17: 3 chicks, ready to fly.",PEFA,2015-06-19,1,?,0,0,0,"June 19 : one bird took off , didn't located nest. | August 3 : no bird seen, missing something?",RLHA,27-06-2016,2,Y,3,2,2,June 27: individual at site. | August 8: 2 RLHA chicks and addled egg.,CORA,17-06-2017,1,Y,2,2,2,"June 17 2017: 90m from wpt: CORA nest. Juveniles are small, at least 2. On wpt, 2 empty stick nests. Aug 8 nothing detected.",not detected,18-06-2018,0,N,#,#,0,no birds,PEFA,15-07-2018,1,N,0,0,0,"flushed, couldn’t find the nest",not detected,20-08-2018,0,N,#,#,0,"no birds, 2 old stick nests",PEFA,2,2,3,3,6,#,#,0,1,0
361,0,113.5,270,13,,,,,70.3304,-78.3232,600529.2704,7804930.951,TRUE,FALSE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,PEFA,2012-08-07,2,Y,4,3,0,"no bird seen ; no more chick on nest, 1 addled egg, failed|July 11: PEFA female sitting on nest. 4 eggs. Nest mid-cliff. 100m right of raven nest when facing cliff. Access with ropes. Very close to site 270 (CORA). July 21: PEFA female sitting on nest. A",not detected,6-24-2013,0,N,0,#,#,not detected,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not vistited,1,1,0,0,6,#,#,#,#,#
362,0,107.9,266,2198,,,,,70.385,-78.3033,601006.3225,7811047.832,FALSE,TRUE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2012-07-22,2,Y,3,2,0,"no bird seen, all nests were empty, failed or missed?|July 11: RLHA i#ividual sitting on nest. At least 2 chicks. 1 egg looks like it's going to fall down the cliff. July 22: No bird seen. 2 empty stick nests. One looked recent a# contained a RLHA feat",not detected,6-24-2013,0,N,0,#,#,1 empty stick nest,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not vistited,0,0,1,1,6,#,#,#,#,#
363,0,86.6,290,671,,,,,70.6045,-78.2026,603649.3728,7835674.956,FALSE,TRUE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2012-07-13,2,Y,4,4,3,rlha i#ividual on nest ; 3-4 chicks arou# 5-10 days|July 13: RLHA nest. I#ividual on nest. 3-4 chicks 5-8 days old. Huge cliff.,not detected,6-24-2013,0,N,0,#,#,not detected,RLHA,2014-08-14,1,#,#,#,0,June 23: Empty nest on waypoint. RLHA took off 400m east of waypoint. No nest fou#. August 14: No bird seen. Ledge looks a bit used.,not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not vistited,0,0,2,2,6,#,#,#,#,#
364,0,88.0,255,15,,,,,70.5711,-78.338,598798.6177,7831727.672,FALSE,TRUE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2012-07-13,2,Y,1,1,1,"rlha pair, one blck morph ; 1 chick|July 13: RLHA pair. 1 black morph. 1 chick <5 days",not detected,6-24-2013,0,N,0,#,#,not detected,not detected,2014-06-23,0,N,#,#,#,No bird seen. Empty stick nest.,not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not vistited,0,0,1,1,6,#,#,#,#,#
365,0,90.1,346,1306,,,,,70.5037,-78.839,580479.2363,7823476.929,FALSE,TRUE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2012-07-13,2,y,2,#,#,i#ividual rlha incubating ; 2 eggs. late arrival?July 18: RLHA i#ividual sitting on nest. 2 eggs. Late arrival? Close to site 178,not detected,6-24-2013,0,N,0,#,#,"pefa took of from cliff, probably birds from 178",not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not vistited,0,0,1,1,6,#,#,#,#,#
366,0,111.4,270,2455,,,,,70.345,-78.3724,598612.2298,7806477.288,FALSE,TRUE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2012-08-01,2,Y,4,3,0,"nothing left on nest, no adult seenJuly 17: RLHA territorial pair seen by Tim (archeology). 1 black morph. July 22: RLHA sitting on nest. 3 chicks <5 days old + 1 egg. Seen from helicopter. August 1: FAILED. No bird seen. Nothing left in nest.",not detected,6-24-2013,0,N,0,#,#,1 empty stick nest,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not vistited,0,0,1,1,6,#,#,#,#,#
367,0,95.8,219,11,,,,,70.4738,-78.5414,591692.2446,7820565.984,TRUE,FALSE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,PEFA,2012-08-07,2,Y,2,2,0,"no more chick on nest, 1 craked egg with a well developped dead embryo ; individual pefa bird seen sitting on a cliff closeby|July 21: PEFA female sitting on nest. 1 chick<5 days + 1 egg. Site found when looking for RLHA site 219 by helicopter. July 24:",not detected,6-24-2013,0,N,0,#,#,1 empty stick nest,not detected,2014-06-17,0,N,#,#,#,No bird seen. Empty ledge.,not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not vistited,1,1,0,0,6,#,#,#,#,#
368,0,118.4,343,3103,,,,,70.3133,-78.0687,610172.8939,7803466.403,TRUE,TRUE,FALSE,2,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2012-08-05,2,Y,2,2,2,"2 chicks ba#ed|July 23: RLHA i#ividual. 2 chicks, 15-20 days old seen from helicopter. August 5: 2 chicks ba#ed. 1 i#ividual arrived 30 minutes after us a# fed the chicks while we were waiting for the helicopter 20 meters away.",PEFA,8-8-2013,0,Y,4,#,2,July 24: PEFA pair. 4 eggs. New waypoint on nest (N368). August 8: No adult seen. 2 chicks.,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not vistited,1,1,1,1,6,#,#,#,#,#
369,0,51.3,146,443,,,,,70.8473,-79.0048,573047.4407,7861567.917,TRUE,TRUE,FALSE,2,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2012-08-09,2,Y,3,3,3,"3 chicks ba#ed|July 29: RLHA territorial pair. 3 chicks, Primaries appearing, no tail. 10-15 days. August 9: RLHA territorial pair. 3 chicks ba#ed. Chicks #2-3 had big talons a# tarsus (probably females). Chick #1 is probably a male.",not detected,6-27-2013,0,N,0,#,#,not detected,PEFA,2014-08-15,2,Y,2,#,2,June 17: Pair. Female not ba#ed. We la#ed for 20 minutes. August 15: 2 chicks ba#ed. No adult arou#.,not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not vistited,1,1,1,1,6,#,#,#,#,#
370,0,51.2,369,1114,,,,,70.8472,-79.0353,571931.4947,7861520.315,TRUE,FALSE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,PEFA,2012-07-29,1,N,0,0,0,"2 empty stick nests ; one look used by pefa ; individual territorial female, failed previously?|July 29: PEFA territorial female. Was kacking but left after 10 minutes. Was perched somewhere on cliff. 2 empty stick nests, one looks used by PEFA. No chick",PEFA,8-8-2013,0,Y,3,#,2,"June 27: PEFA i#ividual on stick nest. Might be the bird from 146 (2012). July 21: Pair at site, female on nest. Female NOT ba#ed, no geolocator. 3 eggs, not hatching, but warm. Tried trapping, ledge really small, hard to access. Stayed 30 minutes. Aug",PEFA,2014-08-15,2,Y,3,#,3,"June 17: Pair. Female incubating, not ba#ed. We la#ed for 15 minutes. August 15: 3 chicks ba#ed. 1 adult on site. Lemming a# passerine a# PEFA chick remainings in nest.",not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not vistited,3,3,0,0,6,#,#,#,#,#
